customer_id,customer_name,city,last_booking_date,recency,frequency,monetary,gender,age,R_score,F_score,M_score,RFM_score,RFM_code,segment
CUST02563,Customer 2563,Salem,2026-11-29,31,3,2951.58,Male,19,5,3,1,9,531,Need Attention
CUST02564,Customer 2564,Erode,2026-02-12,321,5,13870.3,Male,57,2,5,5,12,255,At Risk
CUST02565,Customer 2565,Hyderabad,2026-08-25,127,7,9686.08,Female,55,4,5,4,13,454,Champions
CUST02567,Customer 2567,Pondicherry,2026-10-13,78,4,9353.78,Male,38,5,4,4,13,544,Champions
CUST02568,Customer 2568,Pondicherry,2026-04-25,249,2,1368.97,Other,31,2,2,1,5,221,Need Attention
CUST02569,Customer 2569,Pondicherry,2026-08-27,125,1,7660.04,Other,45,4,1,3,8,413,New Customers
CUST02570,Customer 2570,Coimbatore,2026-07-27,156,3,1892.71,Female,22,3,3,1,7,331,Need Attention
CUST02571,Customer 2571,Thanjavur,2025-05-17,592,1,3005.88,Male,21,1,1,1,3,111,Lost Customers
CUST02572,Customer 2572,Bengaluru,2026-07-30,153,7,21080.34,Female,40,3,5,5,13,355,Loyal Customers
CUST02573,Customer 2573,Pondicherry,2026-11-12,48,3,6990.129999999999,Other,63,5,3,3,11,533,Potential Loyalists
CUST02574,Customer 2574,Salem,2026-08-29,123,1,1830.24,Male,18,4,1,1,6,411,New Customers
CUST02575,Customer 2575,Salem,2026-08-17,135,4,10454.83,Other,42,4,4,4,12,444,Champions
CUST02576,Customer 2576,Madurai,2025-12-29,366,2,3606.16,Other,41,2,2,2,6,222,Need Attention
CUST02577,Customer 2577,Madurai,2026-04-08,266,1,1831.91,Male,55,2,1,1,4,211,Need Attention
CUST02578,Customer 2578,Erode,2026-03-30,275,6,8132.32,Male,50,2,5,4,11,254,At Risk
CUST02579,Customer 2579,Coimbatore,2025-11-26,399,4,10675.43,Female,26,1,4,4,9,144,At Risk
CUST02580,Customer 2580,Tirunelveli,2025-11-27,398,3,10860.64,Other,51,1,3,4,8,134,At Risk
CUST02581,Customer 2581,Thanjavur,2026-07-24,159,5,8874.689999999999,Female,25,3,5,4,12,354,Loyal Customers
CUST02582,Customer 2582,Salem,2026-08-11,141,2,3509.37,Male,49,4,2,2,8,422,Potential Loyalists
CUST02583,Customer 2583,Salem,2026-09-11,110,5,4912.6,Female,45,4,5,2,11,452,Loyal Customers
CUST02584,Customer 2584,Salem,2025-10-17,439,3,4100.77,Female,57,1,3,2,6,132,At Risk
CUST02585,Customer 2585,Madurai,2026-10-31,60,1,821.93,Female,45,5,1,1,7,511,New Customers
CUST02586,Customer 2586,Madurai,2026-03-28,277,3,3358.59,Other,49,2,3,2,7,232,At Risk
CUST02587,Customer 2587,Erode,2026-11-25,35,1,656.17,Other,58,5,1,1,7,511,New Customers
CUST02588,Customer 2588,Chennai,2026-09-18,103,5,10031.08,Male,27,4,5,4,13,454,Champions
CUST02589,Customer 2589,Erode,2026-05-10,234,1,953.74,Male,20,3,1,1,5,311,Need Attention
CUST02590,Customer 2590,Erode,2026-08-13,139,1,2574.52,Male,63,4,1,1,6,411,New Customers
CUST02591,Customer 2591,Chennai,2026-04-12,262,4,7307.389999999999,Male,49,2,4,3,9,243,At Risk
CUST02593,Customer 2593,Coimbatore,2026-04-28,246,1,1933.11,Female,49,2,1,1,4,211,Need Attention
CUST02594,Customer 2594,Coimbatore,2026-03-24,281,3,4680.58,Other,27,2,3,2,7,232,At Risk
CUST02595,Customer 2595,Salem,2026-06-19,194,7,16484.29,Male,31,3,5,5,13,355,Loyal Customers
CUST02596,Customer 2596,Vellore,2026-04-03,271,5,10315.279999999999,Male,65,2,5,4,11,254,At Risk
CUST02597,Customer 2597,Hyderabad,2026-09-27,94,6,10977.8,Female,54,5,5,5,15,555,Champions
CUST02598,Customer 2598,Chennai,2026-03-02,303,5,11362.25,Male,55,2,5,5,12,255,At Risk
CUST02599,Customer 2599,Tirunelveli,2026-12-03,27,2,3401.7599999999998,Other,29,5,2,2,9,522,Potential Loyalists
CUST02600,Customer 2600,Hyderabad,2026-09-20,101,5,11415.3,Male,49,4,5,5,14,455,Champions
CUST02601,Customer 2601,Salem,2025-12-06,389,3,4453.27,Female,19,1,3,2,6,132,At Risk
CUST02602,Customer 2602,Tirunelveli,2026-10-30,61,2,4501.0599999999995,Other,25,5,2,2,9,522,Potential Loyalists
CUST02603,Customer 2603,Thanjavur,2026-08-23,129,4,10618.36,Other,24,4,4,4,12,444,Champions
CUST02604,Customer 2604,Erode,2026-06-18,195,1,853.41,Male,23,3,1,1,5,311,Need Attention
CUST02605,Customer 2605,Erode,2026-03-31,274,1,1452.14,Other,60,2,1,1,4,211,Need Attention
CUST02606,Customer 2606,Bengaluru,2026-05-01,243,5,8090.54,Other,35,3,5,4,12,354,Loyal Customers
CUST02607,Customer 2607,Chennai,2026-07-23,160,6,17974.35,Male,39,3,5,5,13,355,Loyal Customers
CUST02608,Customer 2608,Thanjavur,2026-01-22,342,5,9358.15,Other,46,2,5,4,11,254,At Risk
CUST02609,Customer 2609,Madurai,2026-02-21,312,4,12614.970000000001,Other,54,2,4,5,11,245,At Risk
CUST02610,Customer 2610,Salem,2026-10-26,65,3,3324.54,Male,59,5,3,2,10,532,Potential Loyalists
CUST02611,Customer 2611,Coimbatore,2025-06-07,571,2,8945.83,Male,65,1,2,4,7,124,Lost Customers
CUST02613,Customer 2613,Trichy,2026-07-28,155,4,10020.83,Female,29,3,4,4,11,344,Loyal Customers
CUST02614,Customer 2614,Chennai,2026-01-11,353,4,10035.06,Female,23,2,4,4,10,244,At Risk
CUST02615,Customer 2615,Tirunelveli,2025-01-25,704,2,4305.87,Male,28,1,2,2,5,122,Lost Customers
CUST02616,Customer 2616,Hyderabad,2026-08-09,143,3,5129.31,Female,36,4,3,2,9,432,Potential Loyalists
CUST02617,Customer 2617,Coimbatore,2026-06-21,192,3,4444.99,Other,27,3,3,2,8,332,Need Attention
CUST02618,Customer 2618,Pondicherry,2025-10-11,445,1,420.6,Female,45,1,1,1,3,111,Lost Customers
CUST02619,Customer 2619,Bengaluru,2026-09-10,111,2,2663.94,Female,61,4,2,1,7,421,New Customers
CUST02620,Customer 2620,Coimbatore,2026-05-04,240,1,2775.51,Female,60,3,1,1,5,311,Need Attention
CUST02621,Customer 2621,Trichy,2026-07-23,160,5,11564.0,Female,50,3,5,5,13,355,Loyal Customers
CUST02622,Customer 2622,Erode,2026-07-26,157,1,1275.64,Female,42,3,1,1,5,311,Need Attention
CUST02623,Customer 2623,Tirunelveli,2026-03-03,302,5,13336.71,Other,56,2,5,5,12,255,At Risk
CUST02624,Customer 2624,Bengaluru,2026-10-14,77,4,4333.86,Female,41,5,4,2,11,542,Loyal Customers
CUST02625,Customer 2625,Tirunelveli,2026-08-27,125,6,15966.77,Female,58,4,5,5,14,455,Champions
CUST02626,Customer 2626,Thanjavur,2026-05-25,219,2,3456.16,Male,50,3,2,2,7,322,Need Attention
CUST02627,Customer 2627,Hyderabad,2026-09-14,107,4,7356.25,Other,32,4,4,3,11,443,Loyal Customers
CUST02628,Customer 2628,Erode,2026-04-02,272,2,1671.04,Other,27,2,2,1,5,221,Need Attention
CUST02629,Customer 2629,Vellore,2026-06-09,204,4,13731.69,Other,59,3,4,5,12,345,Loyal Customers
CUST02630,Customer 2630,Tirunelveli,2026-01-21,343,5,8101.070000000001,Female,47,2,5,4,11,254,At Risk
CUST02631,Customer 2631,Madurai,2026-08-06,146,2,4153.94,Female,37,4,2,2,8,422,Potential Loyalists
CUST02632,Customer 2632,Trichy,2026-09-14,107,1,1529.67,Other,37,4,1,1,6,411,New Customers
CUST02633,Customer 2633,Bengaluru,2026-02-13,320,9,21995.79,Female,36,2,5,5,12,255,At Risk
CUST02634,Customer 2634,Chennai,2026-10-22,69,5,10354.0,Other,22,5,5,4,14,554,Champions
CUST02635,Customer 2635,Tirunelveli,2026-10-17,74,5,5691.88,Male,50,5,5,3,13,553,Loyal Customers
CUST02636,Customer 2636,Hyderabad,2026-10-06,85,4,8139.889999999999,Male,47,5,4,4,13,544,Champions
CUST02637,Customer 2637,Thanjavur,2026-04-15,259,3,2585.25,Other,34,2,3,1,6,231,At Risk
CUST02638,Customer 2638,Vellore,2025-02-03,695,1,1827.42,Other,23,1,1,1,3,111,Lost Customers
CUST02639,Customer 2639,Hyderabad,2026-10-06,85,2,1803.0700000000002,Male,65,5,2,1,8,521,New Customers
CUST02640,Customer 2640,Tirunelveli,2025-05-04,605,1,1176.58,Male,29,1,1,1,3,111,Lost Customers
CUST02641,Customer 2641,Pondicherry,2026-01-23,341,3,6956.22,Male,44,2,3,3,8,233,At Risk
CUST02642,Customer 2642,Pondicherry,2026-05-02,242,2,2667.55,Female,55,3,2,1,6,321,Need Attention
CUST02643,Customer 2643,Bengaluru,2025-08-18,499,2,1783.85,Other,46,1,2,1,4,121,Lost Customers
CUST02644,Customer 2644,Madurai,2026-08-16,136,3,6590.94,Female,39,4,3,3,10,433,Potential Loyalists
CUST02645,Customer 2645,Pondicherry,2026-01-04,360,2,3717.41,Male,23,2,2,2,6,222,Need Attention
CUST02646,Customer 2646,Coimbatore,2026-07-20,163,2,11281.560000000001,Female,61,3,2,5,10,325,Big Spenders
CUST02647,Customer 2647,Chennai,2026-09-20,101,5,8541.869999999999,Other,19,4,5,4,13,454,Champions
CUST02648,Customer 2648,Madurai,2026-01-01,363,1,2166.34,Male,18,2,1,1,4,211,Need Attention
CUST02649,Customer 2649,Pondicherry,2026-10-14,77,3,12214.150000000001,Female,47,5,3,5,13,535,Big Spenders
CUST02650,Customer 2650,Bengaluru,2026-04-10,264,2,2764.26,Other,65,2,2,1,5,221,Need Attention
CUST02651,Customer 2651,Bengaluru,2026-09-08,113,5,17262.129999999997,Female,37,4,5,5,14,455,Champions
CUST02652,Customer 2652,Pondicherry,2026-08-17,135,4,15895.87,Other,41,4,4,5,13,445,Champions
CUST02653,Customer 2653,Tirunelveli,2026-05-30,214,1,355.73,Other,61,3,1,1,5,311,Need Attention
CUST02654,Customer 2654,Madurai,2026-03-15,290,3,9210.619999999999,Female,23,2,3,4,9,234,At Risk
CUST02655,Customer 2655,Coimbatore,2026-09-19,102,4,10562.57,Male,30,4,4,4,12,444,Champions
CUST02656,Customer 2656,Trichy,2026-10-28,63,3,4945.110000000001,Male,62,5,3,2,10,532,Potential Loyalists
CUST02657,Customer 2657,Erode,2025-09-28,458,1,903.09,Male,31,1,1,1,3,111,Lost Customers
CUST02658,Customer 2658,Trichy,2026-06-05,208,3,6340.62,Male,59,3,3,3,9,333,Need Attention
CUST02659,Customer 2659,Trichy,2026-04-21,253,1,3233.84,Other,52,2,1,2,5,212,Need Attention
CUST02660,Customer 2660,Madurai,2026-06-06,207,2,4626.76,Female,47,3,2,2,7,322,Need Attention
CUST02661,Customer 2661,Coimbatore,2025-06-14,564,1,2318.84,Female,19,1,1,1,3,111,Lost Customers
CUST02662,Customer 2662,Pondicherry,2026-03-07,298,3,9308.06,Male,65,2,3,4,9,234,At Risk
CUST02663,Customer 2663,Chennai,2026-07-28,155,3,4395.860000000001,Female,48,3,3,2,8,332,Need Attention
CUST02664,Customer 2664,Trichy,2026-05-01,243,5,3484.04,Female,55,3,5,2,10,352,Loyal Customers
CUST02665,Customer 2665,Tirunelveli,2026-08-27,125,3,2102.63,Female,54,4,3,1,8,431,Need Attention
CUST02666,Customer 2666,Coimbatore,2025-08-20,497,4,8118.259999999999,Female,18,1,4,4,9,144,At Risk
CUST02667,Customer 2667,Tirunelveli,2026-12-24,6,5,6016.469999999999,Other,45,5,5,3,13,553,Loyal Customers
CUST02668,Customer 2668,Bengaluru,2026-07-27,156,4,4038.01,Female,65,3,4,2,9,342,Loyal Customers
CUST02669,Customer 2669,Salem,2026-06-28,185,2,7725.27,Other,53,3,2,3,8,323,Need Attention
CUST02670,Customer 2670,Erode,2026-08-17,135,7,15101.16,Female,43,4,5,5,14,455,Champions
CUST02671,Customer 2671,Bengaluru,2026-09-16,105,3,11247.960000000001,Other,64,4,3,5,12,435,Big Spenders
CUST02672,Customer 2672,Pondicherry,2026-06-23,190,5,11143.49,Female,32,3,5,5,13,355,Loyal Customers
CUST02673,Customer 2673,Tirunelveli,2025-07-19,529,2,6965.94,Other,19,1,2,3,6,123,Lost Customers
CUST02674,Customer 2674,Coimbatore,2026-01-28,336,3,5676.33,Female,53,2,3,3,8,233,At Risk
CUST02675,Customer 2675,Erode,2026-07-20,163,3,6020.76,Other,44,3,3,3,9,333,Need Attention
CUST02676,Customer 2676,Hyderabad,2026-10-30,61,4,9190.91,Female,57,5,4,4,13,544,Champions
CUST02677,Customer 2677,Tirunelveli,2026-04-24,250,5,23666.21,Female,62,2,5,5,12,255,At Risk
CUST02678,Customer 2678,Pondicherry,2026-09-12,109,6,10457.14,Male,36,4,5,4,13,454,Champions
CUST02679,Customer 2679,Erode,2026-02-14,319,2,1880.79,Female,40,2,2,1,5,221,Need Attention
CUST02680,Customer 2680,Bengaluru,2026-06-21,192,4,8261.04,Other,32,3,4,4,11,344,Loyal Customers
CUST02681,Customer 2681,Pondicherry,2026-01-29,335,5,13236.94,Female,56,2,5,5,12,255,At Risk
CUST02682,Customer 2682,Salem,2026-03-08,297,4,8534.97,Female,26,2,4,4,10,244,At Risk
CUST02683,Customer 2683,Tirunelveli,2026-08-16,136,7,14777.74,Other,42,4,5,5,14,455,Champions
CUST02685,Customer 2685,Bengaluru,2026-11-05,55,5,10683.21,Female,28,5,5,4,14,554,Champions
CUST02686,Customer 2686,Pondicherry,2026-02-26,307,3,2336.41,Female,62,2,3,1,6,231,At Risk
CUST02688,Customer 2688,Bengaluru,2025-08-16,501,4,4571.12,Male,28,1,4,2,7,142,At Risk
CUST02689,Customer 2689,Erode,2026-01-10,354,5,13555.7,Male,44,2,5,5,12,255,At Risk
CUST02690,Customer 2690,Vellore,2026-11-05,55,2,5447.4400000000005,Male,31,5,2,3,10,523,Potential Loyalists
CUST02691,Customer 2691,Salem,2026-12-07,23,4,5490.62,Male,40,5,4,3,12,543,Loyal Customers
CUST02692,Customer 2692,Madurai,2026-04-21,253,4,10606.32,Other,28,2,4,4,10,244,At Risk
CUST02693,Customer 2693,Coimbatore,2026-10-30,61,2,8158.52,Other,20,5,2,4,11,524,Big Spenders
CUST02694,Customer 2694,Bengaluru,2026-08-29,123,8,19401.98,Female,25,4,5,5,14,455,Champions
CUST02696,Customer 2696,Thanjavur,2026-07-04,179,3,5708.94,Female,39,3,3,3,9,333,Need Attention
CUST02697,Customer 2697,Salem,2026-09-04,117,3,5556.73,Male,53,4,3,3,10,433,Potential Loyalists
CUST02698,Customer 2698,Bengaluru,2026-08-13,139,4,9951.57,Other,50,4,4,4,12,444,Champions
CUST02699,Customer 2699,Chennai,2026-04-22,252,3,4876.41,Male,63,2,3,2,7,232,At Risk
CUST02700,Customer 2700,Coimbatore,2026-07-18,165,5,7112.73,Female,25,3,5,3,11,353,Loyal Customers
CUST02701,Customer 2701,Coimbatore,2026-01-10,354,2,6584.780000000001,Other,57,2,2,3,7,223,Need Attention
CUST02702,Customer 2702,Vellore,2026-10-08,83,6,8260.03,Other,20,5,5,4,14,554,Champions
CUST02703,Customer 2703,Coimbatore,2026-04-01,273,1,739.47,Male,58,2,1,1,4,211,Need Attention
CUST02704,Customer 2704,Madurai,2026-02-24,309,2,3818.43,Male,41,2,2,2,6,222,Need Attention
CUST02705,Customer 2705,Erode,2025-11-11,414,3,7049.58,Female,63,1,3,3,7,133,At Risk
CUST02706,Customer 2706,Pondicherry,2025-10-09,447,5,12074.220000000001,Other,49,1,5,5,11,155,At Risk
CUST02707,Customer 2707,Hyderabad,2025-07-10,538,3,6458.06,Male,27,1,3,3,7,133,At Risk
CUST02708,Customer 2708,Coimbatore,2026-08-04,148,4,5365.39,Female,26,4,4,2,10,442,Loyal Customers
CUST02709,Customer 2709,Tirunelveli,2026-09-24,97,8,9611.81,Male,46,4,5,4,13,454,Champions
CUST02710,Customer 2710,Erode,2026-01-30,334,4,8105.78,Male,33,2,4,4,10,244,At Risk
CUST02711,Customer 2711,Madurai,2026-03-06,299,5,10985.050000000001,Female,50,2,5,5,12,255,At Risk
CUST02712,Customer 2712,Pondicherry,2025-12-16,379,3,8665.64,Female,41,2,3,4,9,234,At Risk
CUST02713,Customer 2713,Hyderabad,2026-11-16,44,4,7979.56,Female,41,5,4,4,13,544,Champions
CUST02714,Customer 2714,Vellore,2025-05-22,587,2,3408.58,Male,27,1,2,2,5,122,Lost Customers
CUST02715,Customer 2715,Tirunelveli,2026-07-25,158,3,5955.08,Male,26,3,3,3,9,333,Need Attention
CUST02716,Customer 2716,Vellore,2026-03-25,280,1,829.06,Female,47,2,1,1,4,211,Need Attention
CUST02717,Customer 2717,Chennai,2025-12-29,366,3,3219.86,Other,41,2,3,2,7,232,At Risk
CUST02718,Customer 2718,Pondicherry,2026-09-29,92,1,2175.56,Male,18,5,1,1,7,511,New Customers
CUST02719,Customer 2719,Coimbatore,2026-06-07,206,2,3319.77,Other,22,3,2,2,7,322,Need Attention
CUST02720,Customer 2720,Madurai,2026-02-11,322,2,4009.8,Female,43,2,2,2,6,222,Need Attention
CUST02721,Customer 2721,Chennai,2026-09-15,106,3,8297.94,Male,43,4,3,4,11,434,Big Spenders
CUST02722,Customer 2722,Bengaluru,2026-10-25,66,3,8095.1,Other,27,5,3,4,12,534,Big Spenders
CUST02723,Customer 2723,Hyderabad,2025-07-13,535,5,14670.77,Other,63,1,5,5,11,155,At Risk
CUST02724,Customer 2724,Tirunelveli,2025-07-22,526,1,810.99,Other,36,1,1,1,3,111,Lost Customers
CUST02725,Customer 2725,Vellore,2025-10-20,436,5,9442.26,Other,62,1,5,4,10,154,At Risk
CUST02726,Customer 2726,Pondicherry,2025-10-30,426,1,1618.2,Female,64,1,1,1,3,111,Lost Customers
CUST02727,Customer 2727,Salem,2026-05-26,218,2,4642.16,Female,18,3,2,2,7,322,Need Attention
CUST02728,Customer 2728,Pondicherry,2026-03-16,289,2,2607.0,Other,27,2,2,1,5,221,Need Attention
CUST02729,Customer 2729,Trichy,2026-04-16,258,3,1865.71,Female,59,2,3,1,6,231,At Risk
CUST02730,Customer 2730,Hyderabad,2026-11-16,44,7,15864.65,Other,57,5,5,5,15,555,Champions
CUST02731,Customer 2731,Hyderabad,2025-07-28,520,2,3511.66,Other,40,1,2,2,5,122,Lost Customers
CUST02732,Customer 2732,Coimbatore,2026-11-25,35,2,2084.6400000000003,Male,37,5,2,1,8,521,New Customers
CUST02733,Customer 2733,Tirunelveli,2026-11-01,59,2,3949.1,Other,39,5,2,2,9,522,Potential Loyalists
CUST02734,Customer 2734,Madurai,2026-06-17,196,5,7730.28,Other,65,3,5,3,11,353,Loyal Customers
CUST02735,Customer 2735,Trichy,2026-02-07,326,2,4686.6,Other,36,2,2,2,6,222,Need Attention
CUST02736,Customer 2736,Salem,2026-06-03,210,5,9667.56,Other,53,3,5,4,12,354,Loyal Customers
CUST02737,Customer 2737,Madurai,2026-09-01,120,6,12255.45,Female,58,4,5,5,14,455,Champions
CUST02738,Customer 2738,Bengaluru,2026-05-04,240,2,2534.56,Male,52,3,2,1,6,321,Need Attention
CUST02739,Customer 2739,Pondicherry,2026-01-01,363,4,3199.9800000000005,Male,37,2,4,2,8,242,At Risk
CUST02740,Customer 2740,Pondicherry,2026-08-30,122,4,5176.12,Other,25,4,4,2,10,442,Loyal Customers
CUST02741,Customer 2741,Hyderabad,2026-05-02,242,5,13457.29,Female,34,3,5,5,13,355,Loyal Customers
CUST02742,Customer 2742,Chennai,2026-07-03,180,6,12127.619999999999,Female,25,3,5,5,13,355,Loyal Customers
CUST02743,Customer 2743,Erode,2026-10-18,73,4,6285.67,Other,25,5,4,3,12,543,Loyal Customers
CUST02744,Customer 2744,Chennai,2025-07-06,542,3,6050.01,Other,65,1,3,3,7,133,At Risk
CUST02745,Customer 2745,Pondicherry,2025-07-10,538,3,2288.81,Female,33,1,3,1,5,131,At Risk
CUST02746,Customer 2746,Hyderabad,2026-11-26,34,2,3272.25,Other,63,5,2,2,9,522,Potential Loyalists
CUST02747,Customer 2747,Trichy,2026-09-07,114,4,9026.25,Other,56,4,4,4,12,444,Champions
CUST02748,Customer 2748,Hyderabad,2026-06-30,183,2,3538.17,Female,36,3,2,2,7,322,Need Attention
CUST02749,Customer 2749,Hyderabad,2026-03-20,285,4,13115.16,Other,54,2,4,5,11,245,At Risk
CUST02750,Customer 2750,Vellore,2025-05-07,602,2,9230.849999999999,Other,42,1,2,4,7,124,Lost Customers
CUST02751,Customer 2751,Thanjavur,2026-11-11,49,1,409.99,Male,24,5,1,1,7,511,New Customers
CUST02752,Customer 2752,Thanjavur,2026-10-19,72,4,6397.9,Other,30,5,4,3,12,543,Loyal Customers
CUST02753,Customer 2753,Pondicherry,2026-12-03,27,3,3348.9,Male,27,5,3,2,10,532,Potential Loyalists
CUST02754,Customer 2754,Coimbatore,2025-04-09,630,1,957.04,Female,23,1,1,1,3,111,Lost Customers
CUST02755,Customer 2755,Erode,2026-01-29,335,3,7939.610000000001,Female,26,2,3,4,9,234,At Risk
CUST02756,Customer 2756,Thanjavur,2026-10-24,67,7,17175.57,Female,22,5,5,5,15,555,Champions
CUST02757,Customer 2757,Bengaluru,2026-08-01,151,3,3387.87,Other,43,4,3,2,9,432,Potential Loyalists
CUST02758,Customer 2758,Salem,2026-01-15,349,4,5435.53,Other,43,2,4,3,9,243,At Risk
CUST02759,Customer 2759,Tirunelveli,2026-03-10,295,4,12972.539999999999,Female,58,2,4,5,11,245,At Risk
CUST02760,Customer 2760,Pondicherry,2025-03-23,647,3,6615.669999999999,Other,49,1,3,3,7,133,At Risk
CUST02761,Customer 2761,Vellore,2025-12-08,387,6,14689.09,Male,27,1,5,5,11,155,At Risk
CUST02762,Customer 2762,Erode,2026-11-02,58,3,12283.93,Female,63,5,3,5,13,535,Big Spenders
CUST02763,Customer 2763,Vellore,2026-11-03,57,5,5751.96,Other,50,5,5,3,13,553,Loyal Customers
CUST02764,Customer 2764,Erode,2026-09-11,110,2,6687.57,Other,31,4,2,3,9,423,Potential Loyalists
CUST02765,Customer 2765,Madurai,2026-10-07,84,5,11738.79,Male,65,5,5,5,15,555,Champions
CUST02766,Customer 2766,Bengaluru,2026-08-07,145,4,9929.4,Female,25,4,4,4,12,444,Champions
CUST02767,Customer 2767,Coimbatore,2026-10-20,71,6,8330.439999999999,Female,25,5,5,4,14,554,Champions
CUST02768,Customer 2768,Chennai,2026-09-18,103,5,7668.04,Other,36,4,5,3,12,453,Loyal Customers
CUST02769,Customer 2769,Thanjavur,2026-03-14,291,4,7811.22,Male,25,2,4,3,9,243,At Risk
CUST02770,Customer 2770,Salem,2026-03-16,289,2,1573.6999999999998,Female,37,2,2,1,5,221,Need Attention
CUST02771,Customer 2771,Madurai,2026-01-24,340,4,9313.369999999999,Male,27,2,4,4,10,244,At Risk
CUST02772,Customer 2772,Chennai,2026-11-17,43,4,9291.439999999999,Other,44,5,4,4,13,544,Champions
CUST02773,Customer 2773,Madurai,2026-09-19,102,2,8370.75,Female,31,4,2,4,10,424,Big Spenders
CUST02774,Customer 2774,Chennai,2026-10-10,81,2,4293.96,Other,49,5,2,2,9,522,Potential Loyalists
CUST02775,Customer 2775,Coimbatore,2026-09-09,112,3,12387.03,Other,40,4,3,5,12,435,Big Spenders
CUST02776,Customer 2776,Erode,2026-07-22,161,4,14126.900000000001,Male,44,3,4,5,12,345,Loyal Customers
CUST02778,Customer 2778,Pondicherry,2026-05-16,228,5,5008.68,Female,48,3,5,2,10,352,Loyal Customers
CUST02779,Customer 2779,Madurai,2026-02-04,329,4,13847.42,Other,26,2,4,5,11,245,At Risk
CUST02780,Customer 2780,Erode,2025-12-07,388,5,6348.11,Other,47,1,5,3,9,153,At Risk
CUST02781,Customer 2781,Pondicherry,2026-07-23,160,5,7857.12,Female,27,3,5,4,12,354,Loyal Customers
CUST02782,Customer 2782,Hyderabad,2026-09-09,112,1,1410.55,Male,57,4,1,1,6,411,New Customers
CUST02783,Customer 2783,Trichy,2026-09-09,112,6,9860.609999999999,Female,42,4,5,4,13,454,Champions
CUST02784,Customer 2784,Chennai,2026-04-17,257,3,6258.900000000001,Female,52,2,3,3,8,233,At Risk
CUST02785,Customer 2785,Salem,2026-05-14,230,4,10260.06,Female,65,3,4,4,11,344,Loyal Customers
CUST02786,Customer 2786,Pondicherry,2026-10-01,90,3,5294.8,Male,28,5,3,2,10,532,Potential Loyalists
CUST02787,Customer 2787,Pondicherry,2025-06-26,552,1,1784.76,Other,58,1,1,1,3,111,Lost Customers
CUST02788,Customer 2788,Coimbatore,2026-11-11,49,7,14299.18,Other,59,5,5,5,15,555,Champions
CUST02789,Customer 2789,Trichy,2026-01-13,351,5,10128.64,Other,23,2,5,4,11,254,At Risk
CUST02790,Customer 2790,Chennai,2026-10-25,66,4,9257.06,Other,54,5,4,4,13,544,Champions
CUST02791,Customer 2791,Erode,2026-10-15,76,7,12699.71,Other,30,5,5,5,15,555,Champions
CUST02792,Customer 2792,Hyderabad,2025-10-27,429,1,5148.96,Male,25,1,1,2,4,112,Lost Customers
CUST02793,Customer 2793,Salem,2026-10-15,76,4,10734.45,Male,19,5,4,4,13,544,Champions
CUST02794,Customer 2794,Pondicherry,2026-01-19,345,1,6485.2,Male,33,2,1,3,6,213,Need Attention
CUST02795,Customer 2795,Coimbatore,2026-06-03,210,2,2587.81,Other,46,3,2,1,6,321,Need Attention
CUST02796,Customer 2796,Thanjavur,2025-10-29,427,3,7825.5599999999995,Other,56,1,3,4,8,134,At Risk
CUST02797,Customer 2797,Erode,2025-08-27,490,4,16396.54,Other,20,1,4,5,10,145,At Risk
CUST02798,Customer 2798,Tirunelveli,2026-05-16,228,1,826.11,Male,39,3,1,1,5,311,Need Attention
CUST02799,Customer 2799,Vellore,2026-07-04,179,3,15443.73,Female,19,3,3,5,11,335,Big Spenders
CUST02801,Customer 2801,Madurai,2026-12-01,29,9,19321.13,Male,52,5,5,5,15,555,Champions
CUST02802,Customer 2802,Salem,2025-08-04,513,2,8455.380000000001,Male,29,1,2,4,7,124,Lost Customers
